"bulan","titik_lokasi","kecamatan","wilayah","panjang","satuan_panjang.luas","tanggal","volume_sampah_perhari.m3."
1,"PHB Kali Layar - Komplek BPP","Koja","Jakarta Utara",800,"m",12,1
1,"PHB Mayangsari","Koja","Jakarta Utara",400,"m",12,0
1,"PHB Rawa Badak Utara","Koja","Jakarta Utara",600,"m",12,6
1,"PHB Jl. Deli Lorong 22","Koja","Jakarta Utara",500,"m",12,0
1,"PHB YOS Sudarso sisi Timur","Koja","Jakarta Utara",1500,"m",12,6
1,"PHB Kali Gendong Sunter","Koja","Jakarta Utara",1000,"m",12,6
1,"PHB Kali Sepak","Koja","Jakarta Utara",900,"m",12,0
1,"PHB Maja - Sakura","Koja","Jakarta Utara",900,"m",12,0
1,"PHB Lagoa","Koja","Jakarta Utara",700,"m",12,0
1,"PHB Lorong 104","Koja","Jakarta Utara",600,"m",12,0
1,"PHB Pinang","Koja","Jakarta Utara",1000,"m",12,1
1,"PHB Saluran Waduk Sunter III","Koja","Jakarta Utara",600,"m",12,0
1,"PHB Mawar Dalam Kel. Tugu Utara","Koja","Jakarta Utara",400,"m",12,6
1,"PHB Walangsari Kel. Tugu Utara","Koja","Jakarta Utara",200,"m",12,6
1,"PHB Lontar","Koja","Jakarta Utara",400,"m",12,0
1,"PHB Gading Asri","Koja","Jakarta Utara",1000,"m",12,0
1,"Kali Lagoa Kanal Saringan JICT","Koja","Jakarta Utara",50,"m",12,0
1,"Kali Sunter Saringan Kresek","Koja","Jakarta Utara",200,"m",12,0
1,"Sunter. PHB Kramat Jaya","Koja","Jakarta Utara",1000,"m",12,1
1,"PHB Rawa Badak Selatan","Koja","Jakarta Utara",900,"m",12,0
1,"Kali Betik Rawa Sengon","Koja","Jakarta Utara",500,"m",12,12
1,"PHB Mawar Luar Kel. Tugu Utara","Koja","Jakarta Utara",200,"m",12,0
1,"PHB Opetak","Koja","Jakarta Utara",600,"m",12,6
1,"KALI BETIK OUTLET BOULEVARD","Koja","Jakarta Utara",800,"m",12,6
1,"PHB GANG FORTH","Koja","Jakarta Utara",700,"m",12,0
1,"PHB Sunter Ready Mix Ruas bypass Yos Sudarso","Tanjung Priok","Jakarta Utara",150,"m",12,0
1,"Kali Lagoa Tirem depan Sukmul","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"Kali Lagoa Tirem Depan Saringan","Tanjung Priok","Jakarta Utara",750,"m",12,2
1,"Kali Lagoa Buntu Enim","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"Kali Lagoa Buntu Arhanud","Tanjung Priok","Jakarta Utara",800,"m",12,0
1,"Kali Lagoa Kanal Jembatan Arhanud","Tanjung Priok","Jakarta Utara",700,"m",12,0
1,"Kali Lagoa Kanal Enggano","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"Kali Lagoa Buntu Jembatan Bugis","Tanjung Priok","Jakarta Utara",350,"m",12,0
1,"Kali Sentiong Jembatan Jubile School","Tanjung Priok","Jakarta Utara",800,"m",12,0
1,"Kali Sentiong Blok A","Tanjung Priok","Jakarta Utara",800,"m",12,2
1,"Sentiong Saringan","Tanjung Priok","Jakarta Utara",150,"m",12,0
1,"Kali Sentiong Ex Paru Paru Buntu","Tanjung Priok","Jakarta Utara",650,"m",12,2
1,"Kali Sentiong Ex Paru Paru Jembatan Kecil","Tanjung Priok","Jakarta Utara",650,"m",12,2
1,"Kali Sentiong Jembatan Item","Tanjung Priok","Jakarta Utara",500,"m",12,2
1,"Kali Sentiong Jembatan Marto","Tanjung Priok","Jakarta Utara",1500,"m",12,2
1,"Kali Sentiong Sunter Muara","Tanjung Priok","Jakarta Utara",500,"m",12,2
1,"PHB Indah Barat Tengah","Tanjung Priok","Jakarta Utara",100,"m",12,1
1,"Kali Sentiong Belakang Saringan","Tanjung Priok","Jakarta Utara",100,"m",12,0
1,"PHB Pela Pela","Tanjung Priok","Jakarta Utara",350,"m",12,0
1,"PHB Stadion BMW","Tanjung Priok","Jakarta Utara",200,"m",12,2
1,"Saringan Pompa Sunter Utara","Tanjung Priok","Jakarta Utara",400,"m",12,2
1,"PHB Cemara Pengadilan","Tanjung Priok","Jakarta Utara",600,"m",12,0
1,"PHB Bisma Raya","Tanjung Priok","Jakarta Utara",800,"m",12,2
1,"PHB Bisma Inlet IV A","Tanjung Priok","Jakarta Utara",300,"m",12,2
1,"PHB Bisma Inlet IV B","Tanjung Priok","Jakarta Utara",300,"m",12,2
1,"PHB Inlet III (Bisma)","Tanjung Priok","Jakarta Utara",600,"m",12,0
1,"PHB Inlet II (Bisma)","Tanjung Priok","Jakarta Utara",1500,"m",12,2
1,"PHB Inlet I (Bisma)","Tanjung Priok","Jakarta Utara",600,"m",12,0
1,"PHB Agung Perkasa 10","Tanjung Priok","Jakarta Utara",432,"m",12,2
1,"PHB Agung Perkasa 7","Tanjung Priok","Jakarta Utara",400,"m",12,0
1,"PHB Agung 21","Tanjung Priok","Jakarta Utara",700,"m",12,0
1,"PHB Agung Utara I","Tanjung Priok","Jakarta Utara",800,"m",12,0
1,"PHB Agung Karya (BP3IP)","Tanjung Priok","Jakarta Utara",100,"m",12,0
1,"PHB Agung Timur 1 Blok N","Tanjung Priok","Jakarta Utara",650,"m",12,0
1,"PHB Sunter Selatan","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"PHB Danau Permai","Tanjung Priok","Jakarta Utara",300,"m",12,0
1,"PHB Danau Indah Timur","Tanjung Priok","Jakarta Utara",400,"m",12,0
1,"PHB Danau Indah Barat","Tanjung Priok","Jakarta Utara",500,"m",12,1
1,"PHB Sunter Indah","Tanjung Priok","Jakarta Utara",900,"m",12,12
1,"PHB Mandor Iren","Tanjung Priok","Jakarta Utara",435,"m",12,12
1,"PHB Sunter Ready Mix Ruas By Pass-SPBU Shell","Tanjung Priok","Jakarta Utara",400,"m",12,0
1,"PHB Sunter Ready Mix Ruas SPBU Shell-Sunter Mall","Tanjung Priok","Jakarta Utara",250,"m",12,0
1,"PHB Sunter Ready Mix Ruas Sunter Mall-Rs. Satya Negara","Tanjung Priok","Jakarta Utara",750,"m",12,0
1,"PHB Sunter Ready Mix Ruas Rs. Satya Negara-Lampu Merah Blok A","Tanjung Priok","Jakarta Utara",750,"m",12,0
1,"PHB Lagoa Tirem Gg.8","Tanjung Priok","Jakarta Utara",750,"m",12,0
1,"PHB Lagoa Tirem Buntu","Tanjung Priok","Jakarta Utara",750,"m",12,2
1,"PHB Depan Pompa Sunter Utara / Jembatan Putih","Tanjung Priok","Jakarta Utara",350,"m",12,2
1,"PHB Kebon Bawang","Tanjung Priok","Jakarta Utara",300,"m",12,0
1,"PHB Trio","Tanjung Priok","Jakarta Utara",300,"m",12,0
1,"PHB Lampu Merah Astra ( Karya Beton)","Tanjung Priok","Jakarta Utara",700,"m",12,0
1,"PHB Astra Container","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"PHB Sungai Bambu","Tanjung Priok","Jakarta Utara",400,"m",12,0
1,"PHB Lanji SD Bangun","Tanjung Priok","Jakarta Utara",400,"m",12,2
1,"PHB Indo Karya","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"PHB Agung Timur 1 Blok O","Tanjung Priok","Jakarta Utara",800,"m",12,0
1,"PHB Agung Barat 1","Tanjung Priok","Jakarta Utara",300,"m",12,0
1,"PHB Warakas 6 Gang 8","Tanjung Priok","Jakarta Utara",450,"m",12,0
1,"PHB Jati","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"PHB Swasembada","Tanjung Priok","Jakarta Utara",350,"m",12,2
1,"PHB Jati Kolong Tol","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"PHB Sunter Jaya Barat","Tanjung Priok","Jakarta Utara",450,"m",12,1
1,"PHB Yos Sudarso","Tanjung Priok","Jakarta Utara",500,"m",12,1
1,"PHB Agung Perkasa Raya","Tanjung Priok","Jakarta Utara",600,"m",12,1
1,"PHB Warakas V","Tanjung Priok","Jakarta Utara",500,"m",12,1
1,"PHB Samping Pos Polisi","Tanjung Priok","Jakarta Utara",400,"m",12,1
1,"Emplasment Sentiong","Tanjung Priok","Jakarta Utara",100,"m",12,1
1,"PHB Danau Permai Timur","Tanjung Priok","Jakarta Utara",700,"m",12,0
1,"Kali Ex Paru-Paru Jembatan Pondok","Tanjung Priok","Jakarta Utara",600,"m",12,2
1,"Kali Sentiong Sunter Icon","Tanjung Priok","Jakarta Utara",600,"m",12,2
1,"Kali Lagoa Tirem Jembatan 55","Tanjung Priok","Jakarta Utara",750,"m",12,2
1,"PHB Warakas 4 Gang IX Kel. Warakas","Tanjung Priok","Jakarta Utara",600,"m",12,0
1,"PHB Trio Ruas Warakas Raya Kel. Warakas","Tanjung Priok","Jakarta Utara",600,"m",12,0
1,"PHB Gor Sunter Selatan","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"Kali Tirem Ruas Gg Becek","Tanjung Priok","Jakarta Utara",600,"m",12,0
1,"PHB Auto 2000","Tanjung Priok","Jakarta Utara",500,"m",12,0
1,"PHB Danau Indah I","Tanjung Priok","Jakarta Utara",700,"m",12,1
1,"PHB Agung Barat Ruas Gereja","Tanjung Priok","Jakarta Utara",300,"m",12,0
1,"PHB Sunter Permai Raya Kel. Papanggo","Tanjung Priok","Jakarta Utara",400,"m",12,0
1,"PHB Warakas 4 Gg 17","Tanjung Priok","Jakarta Utara",350,"m",12,0
1,"PHB Swasembada Ruas Gereja","Tanjung Priok","Jakarta Utara",450,"m",12,0
1,"PHB Sunter Garden","Tanjung Priok","Jakarta Utara",600,"m",12,1
1,"PHB Pasar Kober","Tanjung Priok","Jakarta Utara",600,"m",12,1
1,"PHB Agung Permai Raya","Tanjung Priok","Jakarta Utara",450,"m",12,0
1,"Kali Cengkareng Drain Grisendra","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"Kali Cengkareng Drain Elang Laut","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"Kali Banjir Kanal Barat (Kali Jodo)","Penjaringan","Jakarta Utara",1400,"m",12,0
1,"Kali Banjir Kanal Barat (Teluk Intan)","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"Kali Adem Permai","Penjaringan","Jakarta Utara",1000,"m",12,9
1,"Kali Cagak","Penjaringan","Jakarta Utara",1500,"m",12,9
1,"Kali Opak","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"Kali Besar Saringan Pasar Ikan","Penjaringan","Jakarta Utara",800,"m",12,0
1,"Kali Pakin","Penjaringan","Jakarta Utara",800,"m",12,0
1,"Kali Jelangkeng","Penjaringan","Jakarta Utara",700,"m",12,0
1,"Kali Angke","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"Kali Baja","Penjaringan","Jakarta Utara",900,"m",12,0
1,"Kali Bimoli","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"Kali Muara Karang (Bombay)","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"Kali Duri Ledeng","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"Kali Krendang","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"Kali Sipon","Penjaringan","Jakarta Utara",900,"m",12,0
1,"Kali Grogol","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"Kali Aladin","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"Kali PLTU Muara Karang","Penjaringan","Jakarta Utara",800,"m",12,0
1,"Kali Baja Pintu Air","Penjaringan","Jakarta Utara",500,"m",12,0
1,"Kali Muara Baru","Penjaringan","Jakarta Utara",400,"m",12,8
1,"Kali Budha Zuchi (Kali Muara)","Penjaringan","Jakarta Utara",400,"m",12,0
1,"Kali Kampung Gusti Pejagalan","Penjaringan","Jakarta Utara",700,"m",12,0
1,"Kali Bundaran Kamal","Penjaringan","Jakarta Utara",900,"m",12,0
1,"Kali Aquarium Luar Batang","Penjaringan","Jakarta Utara",700,"m",12,0
1,"Kali Bahari","Penjaringan","Jakarta Utara",800,"m",12,0
1,"Waduk Muara Angke","Penjaringan","Jakarta Utara",300,"m",12,0
1,"Waduk Pluit","Penjaringan","Jakarta Utara",150,"m",12,27
1,"Kali Waduk Teluk Gong","Penjaringan","Jakarta Utara",700,"m",12,0
1,"Waduk Kapuk Muara","Penjaringan","Jakarta Utara",200,"m",12,0
1,"PHB Ring Road","Penjaringan","Jakarta Utara",900,"m",12,0
1,"PHB Tanjungan","Penjaringan","Jakarta Utara",200,"m",12,0
1,"PHB Casablanka","Penjaringan","Jakarta Utara",900,"m",12,0
1,"PHB Kolong Tol Sudiyatmo","Penjaringan","Jakarta Utara",100,"m",12,0
1,"PHB Muara Karang Timur","Penjaringan","Jakarta Utara",150,"m",12,0
1,"PHB Bimoli Selatan","Penjaringan","Jakarta Utara",300,"m",12,0
1,"PHB Sekolah Permai","Penjaringan","Jakarta Utara",700,"m",12,0
1,"PHB Bunderan Kamal","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Kali Gendong Gg. Masjid","Penjaringan","Jakarta Utara",1000,"m",12,4
1,"PHB Olympic","Penjaringan","Jakarta Utara",800,"m",12,0
1,"PHB Kali Gendong Jembatan III","Penjaringan","Jakarta Utara",1000,"m",12,2
1,"PHB Kali Gendong I","Penjaringan","Jakarta Utara",800,"m",12,0
1,"PHB Lotus","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Kali Gendong Gg. Marlina","Penjaringan","Jakarta Utara",300,"m",12,0
1,"PHB Kali Gendong Gg. 8","Penjaringan","Jakarta Utara",200,"m",12,0
1,"PHB Kali Gendong Pintu Air","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Masjid Al Jihad Kel. Kapuk Muara","Penjaringan","Jakarta Utara",300,"m",12,0
1,"PHB Muara Baru Kel. Penjaringan","Penjaringan","Jakarta Utara",400,"m",12,0
1,"PHB Kapuk Utara Kel. Kapuk Muara","Penjaringan","Jakarta Utara",800,"m",12,0
1,"Kali Gendong Pabrik Benang","Penjaringan","Jakarta Utara",600,"m",12,0
1,"Kali Elang Laut mangrove","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Teluk Naga","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"PHB Gresinda","Penjaringan","Jakarta Utara",700,"m",12,0
1,"PHB Kampung Malang","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Rusun Muara Baru","Penjaringan","Jakarta Utara",500,"m",12,0
1,"PHB Kayu Besar","Penjaringan","Jakarta Utara",1500,"m",12,0
1,"Kali Gendong Muara Angke","Penjaringan","Jakarta Utara",800,"m",12,0
1,"PHB Penguin","Penjaringan","Jakarta Utara",750,"m",12,0
1,"Kali Tanjungan","Penjaringan","Jakarta Utara",800,"m",12,0
1,"PHB Pluit Permai","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Pluit Timur","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Tanah Pasir","Penjaringan","Jakarta Utara",400,"m",12,0
1,"PHB Bandengan","Penjaringan","Jakarta Utara",300,"m",12,0
1,"PHB Pluit Indah","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Jembatan 3","Penjaringan","Jakarta Utara",900,"m",12,0
1,"PHB Pluit Village","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Pluit Sakti","Penjaringan","Jakarta Utara",900,"m",12,0
1,"PHB Pluit Mas","Penjaringan","Jakarta Utara",600,"m",12,0
1,"PHB Atmajaya","Penjaringan","Jakarta Utara",600,"m",12,0
1,"PHB Kapuk I","Penjaringan","Jakarta Utara",1000,"m",12,0
1,"PHB Inlet Polsek Penjaringan Waduk Pluit","Penjaringan","Jakarta Utara",100,"m",12,0
1,"PHB Inlet Jakpro Waduk Pluit","Penjaringan","Jakarta Utara",200,"m",12,0
1,"Kali Ancol Perempatan Hailai","Pademangan","Jakarta Utara",400,"m",12,12
1,"Kali Ancol Kampung Bandan/Lodan Raya","Pademangan","Jakarta Utara",700,"m",12,12
1,"Kali Ancol Pintu Air Marina","Pademangan","Jakarta Utara",500,"m",12,2
1,"Kali Ancol Martadinata Kolong Tol","Pademangan","Jakarta Utara",400,"m",12,0
1,"Kali Ancol Jl. Martadinata (Pademangan Timur Pintu Air Ancol)","Pademangan","Jakarta Utara",500,"m",12,0
1,"Kali Gunung Sahari Pintu Air Jembatan Baru","Pademangan","Jakarta Utara",300,"m",12,1
1,"Kali Mati Pademangan Timur","Pademangan","Jakarta Utara",500,"m",12,1
1,"Kali Mati Pademangan Barat - Jl. Mangga Dua Raya","Pademangan","Jakarta Utara",500,"m",12,1
1,"Kali Mati Pademangan Jl. Gunung Sahari Pademangan Timur","Pademangan","Jakarta Utara",500,"m",12,1
1,"Kali Pademangan Timur SegNeg (Sunter Muara The Mainsion)","Pademangan","Jakarta Utara",500,"m",12,0
1,"Kali Jembatan Goyang ( Pademangan Timur Jl. Martadinata)","Pademangan","Jakarta Utara",300,"m",12,0
1,"Kali Sunter Griya Pademangan Timur","Pademangan","Jakarta Utara",1500,"m",12,3
1,"Kali Penta Wira Pademangan Timur","Pademangan","Jakarta Utara",600,"m",12,1
1,"Kali Penta Wira Pademangan Barat","Pademangan","Jakarta Utara",600,"m",12,1
1,"Kali Bongkaran Pademangan Timur","Pademangan","Jakarta Utara",600,"m",12,3
1,"Kali Karang Bolong 6 Vihara","Pademangan","Jakarta Utara",700,"m",12,0
1,"Kali Ciliwung Gunung Sahari Rel Kereta Api","Pademangan","Jakarta Utara",300,"m",12,12
1,"PHB Mangga Dua Sisi Selatan","Pademangan","Jakarta Utara",200,"m",12,0
1,"Kali Gendong Hutan Kota","Pademangan","Jakarta Utara",800,"m",12,0
1,"Waduk Hutan Kota","Pademangan","Jakarta Utara",800,"m",12,0
1,"Kali Anak Ciliwung Krapu Jalan Tongkol Kali Ancol","Pademangan","Jakarta Utara",500,"m",12,0
1,"Kali Anak Ciliwung Krapu Jembatan Kereta Kali Ancol","Pademangan","Jakarta Utara",400,"m",12,0
1,"PHB Pademangan 3 Pasar","Pademangan","Jakarta Utara",200,"m",12,1
1,"Kali Ciliwung Gunung Sahari Maspion","Pademangan","Jakarta Utara",200,"m",12,1
1,"PHB Satria Pademangan RW.02","Pademangan","Jakarta Utara",300,"m",12,0
1,"PHB Pademangan IX Telkom","Pademangan","Jakarta Utara",500,"m",12,0
1,"PHB Pademangan Sejajar TOL","Pademangan","Jakarta Utara",250,"m",12,3
1,"PHB Pademangan Timur","Pademangan","Jakarta Utara",200,"m",12,1
1,"PHB Pademangan 5 (Sejajar Rel Kereta Api)","Pademangan","Jakarta Utara",150,"m",12,0
1,"PHB Pademangan A","Pademangan","Jakarta Utara",150,"m",12,1
1,"PHB Pademangan B","Pademangan","Jakarta Utara",150,"m",12,0
1,"PHB Pademangan C","Pademangan","Jakarta Utara",150,"m",12,0
1,"PHB Mangga Dua Sisi Utara","Pademangan","Jakarta Utara",200,"m",12,0
1,"PHB Ancol Barat 1","Pademangan","Jakarta Utara",150,"m",12,0
1,"PHB Ancol Barat 6","Pademangan","Jakarta Utara",300,"m",12,1
1,"PHB Karang Bolong","Pademangan","Jakarta Utara",900,"m",12,12
1,"PHB Gunung Sahari AL","Pademangan","Jakarta Utara",400,"m",12,0
1,"PHB Masjid Kampung Bandan","Pademangan","Jakarta Utara",150,"m",12,0
1,"PHB Parang Tritis","Pademangan","Jakarta Utara",150,"m",12,0
1,"PHB Pospol Pademangan Barat","Pademangan","Jakarta Utara",400,"m",12,0
1,"PHB Saringan Kali Gendong Kemayoran Pademangan Timur","Pademangan","Jakarta Utara",500,"m",12,0
1,"PHB Gg. S Ampera RW 06 Pademangan Barat","Pademangan","Jakarta Utara",400,"m",12,0
1,"PHB Damayanti Rw 08 Pademangan Barat","Pademangan","Jakarta Utara",400,"m",12,0
1,"PHB Gang 9 Pospol Pademangan Timur","Pademangan","Jakarta Utara",400,"m",12,0
1,"PHB Jl. Swadaya Raya Rw 010 Rt 007 Pademangan Barat","Pademangan","Jakarta Utara",500,"m",12,0
1,"PHB Samping Pom Bensin Jl. Benyamin Sueb Pademangan Timur","Pademangan","Jakarta Utara",600,"m",12,0
1,"PHB Wisma Atlet Jl. Benyamin Sueb Pademangan Timur","Pademangan","Jakarta Utara",400,"m",12,0
1,"Kali Sunter Holiday Pademangan Timur","Pademangan","Jakarta Utara",500,"m",12,0
1,"Kali PLTU Ancol Jl. Martadinata Pademangan Timur","Pademangan","Jakarta Utara",700,"m",12,0
1,"PHB Rw 03 Pademangan Barat","Pademangan","Jakarta Utara",400,"m",12,1
1,"PHB Indofood Jalan Ancol Parang Tritis","Pademangan","Jakarta Utara",150,"m",12,1
1,"PHB Rajawali Selatan RW 02 Pademangan Barat","Pademangan","Jakarta Utara",600,"m",12,0
1,"PHB Gang Tawakal RW 12","Pademangan","Jakarta Utara",400,"m",12,0
1,"PHB Gg. Santri RW.14 Pademangan Barat","Pademangan","Jakarta Utara",400,"m",12,0
1,"PHB Pademangan 22","Pademangan","Jakarta Utara",150,"m",12,0
1,"PHB Rw 04 Sejajar Rt 005 Pademangan Barat","Pademangan","Jakarta Utara",300,"m",12,1
1,"PHB Nalo","Pademangan","Jakarta Utara",200,"m",12,0
1,"PHB Gg. Kolor RW.10 Pademangan Barat","Pademangan","Jakarta Utara",300,"m",12,1
1,"Kali Karang Bolong Nipon paint","Pademangan","Jakarta Utara",700,"m",12,0
1,"PHB Gang Melati Rw 006 Rt 014","Pademangan","Jakarta Utara",300,"m",12,1
1,"Kali Cengkareng Drain Jln. Raya Basmol/Tanggul","Kembangan","Jakarta Barat",1000,"m",12,9
1,"Kali Cengkareng Drain (Depan Pasar Kemiri Jl. Kembangan Baru)","Kembangan","Jakarta Barat",1500,"m",12,1
1,"Kali PHB Teratai (Stasiun Pompa) Kembangan Utara","Kembangan","Jakarta Barat",800,"m",12,12
1,"Kali PHB RW. 04 (Stasiun Pompa)","Kembangan","Jakarta Barat",1000,"m",12,2
1,"Kali PHB Kampung Salo Kembangan Utara","Kembangan","Jakarta Barat",800,"m",12,2
1,"Kali Anak Angke Jl Kp. Salo Kembangan Utara","Kembangan","Jakarta Barat",900,"m",12,12
1,"Kali Anak Angke Kp Salo Perumahan Grand Garden Residence Kembangan Utara","Kembangan","Jakarta Barat",800,"m",12,12
1,"Kali PHB Perumahan Grend Garden Jl Basmol Raya Rt 08 Rw 04 Kembangan Utara","Kembangan","Jakarta Barat",800,"m",12,12
1,"Kali Pesanggrahan (Jln. Kembangan Baru - Cengkareng Drain)","Kembangan","Jakarta Barat",1500,"m",12,12
1,"Kali Pesanggrahan Perumahan Kembangan Baru","Kembangan","Jakarta Barat",1000,"m",12,12
1,"Kali Pesanggrahan (Jln. H. Nabet - Metro TV)","Kembangan","Jakarta Barat",1500,"m",12,12
1,"Kali Pesanggrahan (Jln Pejuangan Meruya Ilir)","Kembangan","Jakarta Barat",1500,"m",12,1
1,"Kali Pesanggrahan Jl. Jomas Meruya Utara","Kembangan","Jakarta Barat",1300,"m",12,12
1,"Kali Pesanggrahan Jl.Pos Pengumben Samping Kebun Bibit","Kembangan","Jakarta Barat",600,"m",12,12
1,"Kali Pesanggrahan Jl Raya Pospengumben Rt 06 Rw 03 Srengseng","Kembangan","Jakarta Barat",800,"m",12,12
1,"Kali Pesanggrahan Pos Pengumben Jl.Meruya Ilir Raya","Kembangan","Jakarta Barat",700,"m",12,12
1,"PHB Qorriyah Toyyibah Srengseng","Kembangan","Jakarta Barat",500,"m",12,12
1,"Kali Sepak (Jln. Kembangan Raya)","Kembangan","Jakarta Barat",1500,"m",12,12
1,"Kali Sepak (Perumahan Taman Permata Buana)","Kembangan","Jakarta Barat",1000,"m",12,1
1,"KalI PHB Selter Puri Indah","Kembangan","Jakarta Barat",1500,"m",12,12
1,"Kali PHB Salter Puri Indah Jl. Kembang Elok","Kembangan","Jakarta Barat",500,"m",12,1
1,"Kali PHB Kampung Bugis Kembangan Selatan","Kembangan","Jakarta Barat",800,"m",12,12
1,"Kali PHB Komplek Taman Permata Buana","Kembangan","Jakarta Barat",1000,"m",12,12
1,"PHB Kompas Samping SDN 01 Kembangan Utara","Kembangan","Jakarta Barat",500,"m",12,12
1,"Kali PHB Laberata Meruya Utara","Kembangan","Jakarta Barat",1000,"m",12,12
1,"Kali PHB Permata Meruya","Kembangan","Jakarta Barat",600,"m",12,2
1,"PHB Kavling DKI Blok IV / VI Meruya Selatan","Kembangan","Jakarta Barat",600,"m",12,12
1,"PHB Selter Kantor Walikota Jakarta Barat","Kembangan","Jakarta Barat",800,"m",12,12
1,"Kali CNI (Belakang Kantor Walikota Jakarta Barat)","Kembangan","Jakarta Barat",800,"m",12,12
1,"Kali PHB Taman Aries Meruya Utara","Kembangan","Jakarta Barat",1000,"m",12,12
1,"Kali PHB Dermaga Jemson Meruya Selatan","Kembangan","Jakarta Barat",1500,"m",12,12
1,"PHB Mercu Buana Jl H.Merin Meruya Selatan","Kembangan","Jakarta Barat",300,"m",12,12
1,"PHB Puri Beta Jl Strategi joglo","Kembangan","Jakarta Barat",600,"m",12,12
1,"Kali PHB Samping TPU Joglo","Kembangan","Jakarta Barat",1000,"m",12,12
1,"Kali PHB Komplek Intercon Serengseng","Kembangan","Jakarta Barat",1000,"m",12,12
1,"Kali Cantiga (Jln. H. Sarimun Kembangan Selatan)","Kembangan","Jakarta Barat",1000,"m",12,2
1,"Kali Cantiga (Pinggir Tol Jakarta - Merak)","Kembangan","Jakarta Barat",800,"m",12,12
1,"PHB Salter RingRoad Sisi Barat JL Lingkar Luar Barat Kembangan","Kembangan","Jakarta Barat",800,"m",12,12
1,"PHB Salter Sejajar RingRoad JL. Outer RingRoad Kembangan Selatan","Kembangan","Jakarta Barat",800,"m",12,12
1,"Banjir Kanal Barat (Fly Over Tanah Abang - Fly Over Bongkaran Tanah Abang)","Palmerah","Jakarta Barat",350,"m",12,12
1,"Banjir Kanal Barat (Jembatan Gantung - Fly Over Tomang)","Palmerah","Jakarta Barat",610,"m",12,1
1,"Banjir Kanal Barat (Fly Over Tanah Abang - Jembatan Jati Pulo)","Palmerah","Jakarta Barat",600,"m",12,12
1,"Banjir Kanal Barat (Jembatan Jatipulo - Jembatan Gantung)","Palmerah","Jakarta Barat",610,"m",12,12
1,"PHB KS TUBUN 1 (Depan Kantor Kelurahan Slipi)","Palmerah","Jakarta Barat",900,"m",12,2.24
1,"PHB KS TUBUN 3 (Depan Sekolahan SMK Negeri Slipi)","Palmerah","Jakarta Barat",950,"m",12,2.24
1,"Kali Grogol (Hankam 2 - Saringan Atas)","Palmerah","Jakarta Barat",755,"m",12,12
1,"Kali Grogol (Jembatan Pel bak - Saringan Atas)","Palmerah","Jakarta Barat",400,"m",12,9.36
1,"PHB Jl. Beo (Komplek Hankam 2)","Palmerah","Jakarta Barat",500,"m",12,2.24
1,"PHB Jl. Sulaeman","Palmerah","Jakarta Barat",400,"m",12,2.24
1,"Kali PHB Palmerah","Palmerah","Jakarta Barat",663,"m",12,2.24
1,"Kali PHB Kemanggisan Kober","Palmerah","Jakarta Barat",522,"m",12,2.24
1,"PHB Jl. Swadaya","Palmerah","Jakarta Barat",250,"m",12,2.24
1,"Kali Grogol (Hankam I - Hankam 2)","Palmerah","Jakarta Barat",795,"m",12,12
1,"Kali Grogol (Jembatan Baru Hankam 1 - Jembatan Jl. Anggrek Neli Rosliana VII)","Palmerah","Jakarta Barat",400,"m",12,9.36
1,"PHB Jalan Kebon Sayur","Palmerah","Jakarta Barat",600,"m",12,4.48
